,Total
118824,4.275225
118825,4.338742
118826,4.237172
118827,4.140327
118828,4.167358
118829,4.2649729999999995
118830,4.119896
118831,4.0562249999999995
118832,4.264487
118833,4.283596
118834,4.3114300000000005
118835,4.391581
118836,4.272212
118837,4.024427
118838,4.241363
118839,4.31936
118840,4.408572
118841,4.537996
118842,4.515516
118843,4.688389
118844,4.7666830000000004
118845,4.438851
118846,4.643115
118847,4.551207
118848,4.623226
118849,4.646319
118850,4.544225
118851,4.844602
118852,4.757797
118853,4.586857
118854,4.645423
118855,4.386944
118856,4.650452
118857,4.6212539999999995
118858,4.654394
118859,4.524107
118860,4.524107
118861,4.634027
118862,4.740422
118863,4.610744
118864,4.893155
118865,4.792726
118866,4.641202
118867,4.054181
118868,4.591111
118869,4.635208
118870,4.401722
118871,4.44093
118872,4.857817
118873,4.536721
118874,4.226566
118875,4.149164
118876,4.18144
118877,4.104679
118878,4.287971
118879,4.599818
118880,4.506607
118881,4.592483
118882,4.40456
118883,4.372264
118884,4.086421
118885,4.108048999999999
118886,4.200598
118887,4.226591
118888,4.727674
118889,4.452453
118890,4.321372
118891,4.201798
118892,4.236601
118893,4.241783
118894,4.378385
118895,4.5285839999999995
118896,4.376504
118897,4.390966000000001
118898,4.188886
118899,3.7859220000000002
118900,4.165711
118901,4.317645
118902,4.261458
118903,4.050403
118904,4.054042
118905,4.007918
118906,3.788804
118907,4.00252
118908,4.097677
118909,3.995475
118910,3.7713449999999997
118911,4.046141
118912,4.431307
118913,4.121557
118914,4.339518
118915,4.293228
118916,4.0270459999999995
118917,4.354213
118918,4.4316189999999995
118919,4.618736
118920,4.618736
118921,4.379833
118922,4.334904000000001
118923,4.468335
118924,4.714549000000001
118925,4.43264
118926,4.526106
118927,3.812613
118928,3.87847
118929,4.302118
118930,4.48553
118931,4.213794
118932,3.949026
118933,4.22431
118934,3.8834020000000002
118935,3.960321
118936,4.022141
118937,4.219641
118938,4.240367
118939,4.3512699999999995
118940,3.8417399999999997
118941,3.60673
118942,3.797673
118943,3.936077
118944,3.966462
118945,4.11299
118946,4.126749
118947,4.0416989999999995
118948,3.950399
118949,3.986382
118950,3.927723
118951,4.11226
118952,4.433438000000001
118953,4.304741
118954,3.83482
118955,3.771051
118956,3.8641650000000003
118957,4.095297
118958,4.421116
118959,4.5429379999999995
118960,4.506079
118961,4.783322
118962,4.3392479999999995
118963,4.563642000000001
118964,4.4449380000000005
118965,4.625905
118966,4.286967
118967,4.548952
118968,4.6609989999999994
118969,4.625947
118970,4.247021
118971,4.817181
118972,4.706666
118973,4.632392
118974,4.208235
118975,4.089266
118976,4.632461999999999
118977,4.690358
118978,4.38398
118979,3.918629
118980,3.918629
118981,3.885496
118982,4.265025
118983,4.378382
118984,4.109943
118985,3.8497090000000003
118986,3.904133
118987,4.0602100000000005
118988,3.770723
118989,3.877572
118990,3.945484
118991,3.618004
118992,3.849282
118993,3.691754
118994,3.638449
118995,3.394637
118996,3.708436
118997,3.677365
118998,3.937362
118999,3.882682
119000,3.586298
119001,3.681025
119002,3.346342
119003,3.284427
119004,3.1183539999999996
119005,3.557112
119006,3.738051
119007,3.648074
119008,3.753686
119009,3.831444
119010,3.353402
119011,3.569854
119012,3.682424
119013,3.4875930000000004
119014,3.526783
119015,3.684738
119016,3.5302189999999998
119017,3.331605
119018,3.422449
119019,3.223813
119020,3.465614
119021,3.433855
119022,3.278339
119023,3.2492639999999997
119024,3.154786
119025,3.463788
119026,3.626661
119027,3.553306
119028,3.529198
119029,3.4737709999999997
119030,3.4778309999999997
119031,3.187898
119032,3.088016
119033,3.405075
119034,3.2625129999999998
119035,3.075365
119036,3.090782
119037,3.5114880000000004
119038,3.252163
119039,3.1033340000000003
119040,3.190322
119041,3.111999
119042,3.436719
119043,3.564129
119044,3.6798960000000003
119045,3.852325
119046,3.572345
119047,3.057009
119048,3.042417
119049,3.076371
119050,3.046222
119051,2.983398
119052,2.948852
119053,3.105899
119054,3.136123
119055,3.366079
119056,3.9589909999999997
119057,3.95874
119058,3.558732
119059,3.5180599999999997
119060,3.1923890000000004
119061,2.925996
119062,2.8513909999999996
119063,2.7221979999999997
119064,2.616993
119065,2.563548
119066,2.631492
119067,2.8179909999999997
119068,2.852669
119069,2.9034269999999998
119070,2.917462
119071,2.892889
119072,3.106496
119073,3.021679
119074,3.2136
119075,3.289948
119076,3.2208829999999997
119077,2.9947350000000004
119078,2.909956
119079,2.632104
119080,2.486395
119081,2.6959009999999997
119082,2.933167
119083,3.083534
119084,2.946783
119085,2.830619
119086,2.77188
119087,2.852846
119088,2.8432
119089,2.9867320000000004
119090,3.068108
119091,3.132048
119092,3.160815
119093,3.12636
119094,3.166765
119095,3.321742
119096,3.1693019999999996
119097,3.142109
119098,2.780048
119099,2.656452
119100,2.656452
119101,2.625776
119102,2.721445
119103,2.763588
119104,2.579146
119105,2.569821
119106,2.575611
119107,2.538227
119108,2.628134
119109,2.917201
119110,3.126394
119111,2.9503380000000003
119112,2.740446
119113,2.601317
119114,2.776724
119115,2.825354
119116,2.643392
119117,2.8441880000000004
119118,2.976851
119119,2.991732
119120,2.6893480000000003
119121,2.751742
119122,2.7645530000000003
119123,2.907423
119124,2.983128
119125,3.025893
119126,2.9994799999999997
119127,3.031165
119128,2.798889
119129,2.946351
119130,2.817954
119131,2.790088
119132,2.895696
119133,2.825536
119134,2.8329370000000003
119135,2.87067
119136,2.685737
119137,2.947404
119138,2.782793
119139,2.758725
119140,2.822356
119141,2.711585
119142,2.641244
119143,2.613899
119144,2.639982
119145,2.603117
119146,2.646844
119147,2.700798
119148,2.4544070000000002
119149,2.4498830000000003
119150,2.621795
119151,2.6576049999999998
119152,2.5770519999999997
119153,2.504
119154,2.4110110000000002
119155,2.509159
119156,2.587059
119157,2.621022
119158,2.620659
119159,2.88347
119160,2.9678259999999996
119161,3.063226
119162,2.961761
119163,3.06362
119164,2.884964
119165,2.683221
119166,2.647377
119167,2.700077
119168,2.744734
119169,2.521418
119170,2.424925
119171,2.3807639999999997
119172,2.47162
119173,2.474848
119174,2.4416130000000003
119175,2.557729
119176,2.4306520000000003
119177,2.388223
119178,2.472382
119179,2.63472
119180,2.595428
119181,2.274086
119182,2.647652
119183,2.800087
119184,3.061045
119185,3.057203
119186,2.803268
119187,2.990983
119188,3.117986
119189,3.15493
119190,2.967677
119191,2.860532
119192,2.749401
119193,2.850861
119194,2.778742
119195,2.8062300000000002
119196,2.714117
119197,2.743696
119198,2.559151
119199,2.724674
119200,2.761219
119201,2.7449779999999997
119202,2.7308719999999997
119203,2.6558599999999997
119204,2.783708
119205,2.794138
119206,2.7346489999999997
119207,2.942879
119208,2.735739
119209,2.722073
119210,2.6603879999999998
119211,2.683511
119212,2.7024139999999996
119213,2.6082379999999996
119214,2.733151
119215,2.726918
119216,2.7919430000000003
119217,2.998012
119218,2.9886909999999998
119219,3.231986
119220,3.231986
119221,3.074357
119222,2.93984
119223,2.960371
119224,2.858358
119225,2.6612739999999997
119226,2.7876909999999997
119227,2.6210310000000003
119228,2.6428700000000003
119229,2.83618
119230,2.862964
119231,2.529888
119232,2.626809
119233,2.4204559999999997
119234,2.436306
119235,2.665704
119236,2.547698
119237,2.578259
119238,2.568508
119239,2.636572
119240,2.539436
119241,2.5916550000000003
119242,2.613522
119243,2.568198
119244,3.247885
119245,3.132443
119246,2.8631469999999997
119247,2.857228
119248,3.007959
119249,2.8442819999999998
119250,2.9615
119251,2.862971
119252,2.813863
119253,2.777536
119254,2.663174
119255,2.576257
119256,2.641105
119257,2.573485
119258,2.5288839999999997
119259,2.513515
119260,2.75609
119261,2.989046
119262,2.701892
119263,3.0300219999999998
119264,3.07438
119265,2.942326
119266,2.835165
119267,2.676217
119268,2.676217
119269,2.628769
119270,2.5529650000000004
119271,2.60649
119272,2.627481
119273,2.549296
119274,2.5517510000000003
119275,2.66264
119276,2.767843
119277,2.728235
119278,2.8924749999999997
119279,2.71901
119280,2.638695
119281,2.563084
119282,2.773072
119283,2.785429
119284,2.687529
119285,2.914876
119286,2.886319
119287,2.789136
119288,2.842834
119289,2.7454799999999997
119290,2.487963
119291,2.332538
119292,2.287946
119293,2.409049
119294,2.384807
119295,2.505644
119296,2.450591
119297,2.451847
119298,2.490434
119299,2.4325330000000003
119300,2.390098
119301,2.340728
119302,2.305414
119303,2.463034
119304,2.5088589999999997
119305,2.529824
119306,2.526976
119307,2.4745530000000002
119308,2.418563
119309,2.295099
119310,2.315168
119311,2.285789
119312,2.280471
119313,2.165523
119314,2.187805
119315,2.115672
119316,2.10764
119317,2.340528
119318,2.051802
119319,2.118431
119320,2.148238
119321,2.355363
119322,2.135738
119323,2.188622
119324,2.191553
119325,2.322008
119326,2.3898889999999997
119327,2.2792310000000002
119328,2.5066159999999997
119329,2.3127370000000003
119330,2.292136
119331,2.2058380000000004
119332,2.2901629999999997
119333,2.23703
119334,2.107455
119335,2.155387
119336,2.2800510000000003
119337,2.078544
119338,2.319
119339,2.175074
119340,2.175074
119341,2.2153430000000003
119342,2.37632
119343,2.437074
119344,2.314333
119345,2.378009
119346,2.5563819999999997
119347,2.666681
119348,2.501261
119349,2.38467
119350,2.399992
119351,2.2297990000000003
119352,2.323083
119353,2.382668
119354,2.590064
119355,2.492908
119356,2.47383
119357,2.4726209999999997
119358,2.549623
119359,2.3992750000000003
119360,2.440609
119361,2.53498
119362,2.4028680000000002
119363,2.538023
119364,2.3459719999999997
119365,2.2811519999999996
119366,2.207038
119367,2.238386
119368,2.261036
119369,2.1885860000000004
119370,2.114945
119371,2.072333
119372,2.1498820000000003
119373,2.0955160000000004
119374,2.237714
119375,2.100841
119376,2.1535290000000002
119377,2.1493770000000003
119378,2.232799
119379,2.120959
119380,2.187809
119381,2.34511
119382,2.2832179999999997
119383,2.5171249999999996
119384,2.5378969999999996
119385,2.1908909999999997
119386,2.3885720000000004
119387,2.298451
119388,2.160281
119389,2.4450030000000003
119390,2.428017
119391,2.611021
119392,2.4496990000000003
119393,2.343547
119394,2.2858620000000003
119395,2.4570730000000003
119396,2.452218
119397,2.4634869999999998
119398,2.577943
119399,2.592731
119400,2.592731
119401,2.718166
119402,2.653482
119403,2.6597839999999997
119404,2.536197
119405,2.535588
119406,2.4583060000000003
119407,2.4529449999999997
119408,2.5326899999999997
119409,2.6845660000000002
119410,2.758094
119411,2.703744
119412,2.7743200000000003
119413,2.718775
119414,2.627425
119415,2.632756
119416,2.534621
119417,2.9296960000000003
119418,3.0565420000000003
119419,2.787386
119420,2.648266
119421,2.658981
119422,2.645705
119423,2.849699
119424,3.176345
119425,2.7561050000000002
119426,3.240005
119427,3.0514750000000004
119428,3.04579
119429,2.9465850000000002
119430,2.9568920000000003
119431,2.898839
119432,3.1204080000000003
119433,3.039839
119434,2.960187
119435,2.658998
119436,2.680364
119437,2.529416
119438,2.568663
119439,2.4600940000000002
119440,2.534316
119441,2.474007
119442,2.586328
119443,2.339848
119444,2.3529750000000003
119445,2.4007519999999998
119446,2.643039
119447,2.5362839999999998
119448,2.699042
119449,2.857726
119450,2.672242
119451,2.672671
119452,2.680344
119453,2.876145
119454,2.8564350000000003
119455,2.559021
119456,2.3983290000000004
119457,2.527861
119458,2.498027
119459,2.88964
119460,2.88964
119461,2.706554
119462,2.511065
119463,2.411819
119464,2.4067019999999997
119465,2.44684
119466,2.345352
119467,2.467631
119468,2.4200619999999997
119469,2.388985
119470,2.5596870000000003
119471,2.405703
119472,2.220669
119473,2.31138
119474,2.342695
119475,2.365796
119476,2.5533010000000003
119477,2.612171
119478,2.8420460000000003
119479,2.9813330000000002
119480,2.884098
119481,2.872708
119482,2.751141
119483,2.66815
119484,2.464762
119485,2.539692
119486,2.419639
119487,2.334461
119488,2.744583
119489,2.589246
119490,2.5766609999999996
119491,2.537567
119492,2.4335299999999997
119493,2.398366
119494,2.300892
119495,2.2303360000000003
119496,2.07928
119497,2.247999
119498,2.219531
119499,2.164285
119500,2.137613
119501,2.241141
119502,2.341769
119503,2.1556490000000004
119504,2.292394
119505,2.311789
119506,2.286892
119507,2.227881
119508,2.183998
119509,2.16495
119510,2.209821
119511,2.3029970000000004
119512,2.326518
119513,2.387709
119514,2.4183790000000003
119515,2.390975
119516,2.495338
119517,2.641683
119518,2.54256
119519,2.5524489999999997
119520,2.335973
119521,2.4319
119522,2.411461
119523,2.5833679999999997
119524,2.4577370000000003
119525,2.4866789999999996
119526,2.448291
119527,2.366589
119528,2.344738
119529,2.298054
119530,2.144204
119531,2.251516
119532,2.271658
119533,2.275931
119534,2.2744839999999997
119535,2.240443
119536,2.302946
119537,2.635197
119538,2.644085
119539,2.55723
119540,2.6431839999999998
119541,2.704693
119542,2.8003519999999997
119543,2.6162949999999996
119544,2.493288
119545,2.380635
119546,2.263718
119547,2.364593
119548,2.478848
119549,2.360712
119550,2.363265
119551,2.53869
119552,2.4642229999999996
119553,2.1436640000000002
119554,2.214728
119555,2.146732
119556,2.2808800000000002
119557,2.3306720000000003
119558,2.266666
119559,2.2782910000000003
119560,2.274356
119561,2.131199
119562,2.2336270000000003
119563,2.1500820000000003
119564,2.2052630000000004
119565,2.141992
119566,2.155118
119567,2.1438279999999996
119568,2.149375
119569,2.14268
119570,2.154044
119571,2.22317
119572,2.237555
119573,2.325012
119574,2.1779859999999998
119575,2.0957749999999997
119576,2.206498
119577,2.2143569999999997
119578,2.320463
119579,2.2308719999999997
119580,2.114865
119581,2.2194450000000003
119582,2.233791
119583,2.246122
119584,2.216664
119585,2.245616
119586,2.083984
119587,2.177338
119588,2.1955560000000003
119589,2.172352
119590,2.187028
119591,2.185376
119592,2.173508
119593,2.170872
119594,2.1667330000000002
119595,2.104057
119596,2.245593
119597,2.215087
119598,2.122025
119599,2.134615
119600,1.9705249999999999
119601,2.082582
119602,2.0874989999999998
119603,2.0769569999999997
119604,2.09077
119605,2.127507
119606,2.028864
119607,2.233441
119608,2.199707
119609,2.336562
119610,2.2840190000000002
119611,2.2765050000000002
119612,2.354826
119613,2.372076
119614,2.360794
119615,2.3338740000000002
119616,2.317272
119617,2.2956969999999997
119618,2.260483
119619,2.2000119999999996
119620,2.2792820000000003
119621,2.165322
119622,2.1142719999999997
119623,2.213337
119624,2.072824
119625,2.0797559999999997
119626,2.3375359999999996
119627,2.2517289999999996
119628,2.0997540000000003
119629,2.1498549999999996
119630,2.1816169999999997
119631,2.1499829999999998
119632,2.085135
119633,2.24639
119634,2.242121
119635,2.269613
119636,2.253028
119637,2.244296
119638,2.1099840000000003
119639,2.1289260000000003
119640,2.1289260000000003
119641,2.1118
119642,2.1560710000000003
119643,2.104679
119644,2.192132
119645,2.233252
119646,2.220328
119647,2.146687
119648,2.214438
119649,2.24243
119650,2.298933
119651,2.1755660000000003
119652,2.18922
119653,2.215173
119654,2.25054
119655,2.146682
119656,2.193387
119657,2.19846
119658,2.259737
119659,2.3034999999999997
119660,2.279982
119661,2.298667
119662,2.3421570000000003
119663,2.373406
119664,2.348051
119665,2.407394
119666,2.367181
119667,2.406866
119668,2.430667
119669,2.389678
119670,2.383122
119671,2.334231
119672,2.287869
119673,2.2896520000000002
119674,2.2857670000000003
119675,2.344956
119676,2.368099
119677,2.3241729999999996
119678,2.334225
119679,2.4111390000000004
119680,2.352114
119681,2.361716
119682,2.404934
119683,2.181832
119684,2.074179
119685,2.189394
119686,2.174907
119687,2.179203
119688,2.166834
119689,2.215901
119690,2.2330219999999996
119691,2.3181410000000002
119692,2.292548
119693,2.333898
119694,2.301291
119695,2.316909
119696,2.30416
119697,2.3325009999999997
119698,2.242734
119699,2.049654
119700,2.0642769999999997
119701,2.043541
119702,2.0706990000000003
119703,2.073921
119704,2.0952770000000003
119705,2.15699
119706,2.044166
119707,2.302524
119708,2.2393069999999997
119709,2.294657
119710,2.223855
119711,2.2355110000000002
119712,2.223141
119713,2.157682
119714,2.206841
119715,2.1611360000000004
119716,2.348749
119717,2.42529
119718,2.427263
119719,2.359232
119720,2.3265350000000002
119721,2.359476
119722,2.321877
119723,2.234474
119724,2.117104
119725,2.164927
119726,2.1891939999999996
119727,2.1996729999999998
119728,2.192515
119729,2.085509
119730,2.2431360000000002
119731,2.352799
119732,2.373337
119733,2.382702
119734,2.329516
119735,2.286828
119736,2.314264
119737,2.3675029999999997
119738,2.3182549999999997
119739,2.2681869999999997
119740,2.167905
119741,2.203859
119742,2.249992
119743,2.236398
119744,2.31904
119745,2.3723080000000003
119746,2.497443
119747,2.435274
119748,2.278028
119749,2.3244949999999998
119750,2.2954570000000003
119751,2.237473
119752,2.421593
119753,2.685883
119754,2.8736200000000003
119755,2.7256850000000004
119756,2.6229679999999997
119757,2.7005169999999996
119758,2.6972370000000003
119759,2.8884000000000003
119760,2.853837
119761,2.853837
119762,2.924158
119763,2.74071
119764,2.683629
119765,2.5249829999999998
119766,2.493103
119767,2.1270320000000003
119768,2.197295
119769,2.128963
119770,2.1064439999999998
119771,2.145878
119772,2.1348879999999997
119773,2.192897
119774,2.154544
119775,2.2009290000000004
119776,2.222486
119777,2.158597
119778,2.270768
119779,2.2897070000000004
119780,2.315448
119781,2.184407
119782,2.147017
119783,2.166666
119784,2.2523150000000003
119785,2.172318
119786,2.164859
119787,2.103835
119788,2.098503
119789,2.1049350000000002
119790,2.177609
119791,2.047879
119792,2.064809
119793,2.063199
119794,2.234503
119795,2.020684
119796,2.0748699999999998
119797,2.066617
119798,2.0352200000000003
119799,2.312157
119800,2.3329660000000003
119801,2.216368
119802,2.227319
119803,2.193165
119804,2.194065
119805,2.175468
119806,2.3343059999999998
119807,2.458955
119808,2.3082350000000003
119809,2.317131
119810,2.395018
119811,2.4426639999999997
119812,2.3104080000000002
119813,2.317467
119814,2.426731
119815,2.288059
119816,2.32193
119817,2.227245
119818,2.152739
119819,2.196968
119820,2.166152
119821,2.137177
119822,2.2029099999999997
119823,2.363349
119824,2.3938260000000002
119825,2.299583
119826,2.3127880000000003
119827,2.269974
119828,2.18497
119829,2.18869
119830,2.144126
119831,2.0957269999999997
119832,2.3001810000000003
119833,2.202839
119834,2.249558
119835,2.305672
119836,2.368894
119837,2.094464
119838,2.072444
119839,2.296926
119840,2.061082
119841,2.169684
119842,2.1729700000000003
119843,2.269327
119844,2.1986459999999997
119845,2.229759
119846,2.165161
119847,2.2485939999999998
119848,2.241002
119849,2.133853
119850,2.181476
119851,2.093253
119852,2.198296
119853,2.103218
119854,2.0909530000000003
119855,2.209113
119856,2.220512
119857,2.102646
119858,2.093874
119859,2.169473
119860,2.2820349999999996
119861,2.332223
119862,2.3089560000000002
119863,2.246923
119864,2.3268869999999997
119865,2.2647739999999996
119866,2.125303
119867,2.130844
119868,2.130844
119869,2.039401
119870,2.012282
119871,2.156028
119872,2.00179
119873,2.087892
119874,2.178468
119875,2.131445
119876,2.09003
119877,2.074013
119878,2.170004
119879,2.266506
119880,2.3864590000000003
119881,2.270993
119882,2.1693700000000002
119883,2.193365
119884,2.2596629999999998
119885,2.196919
119886,2.223935
119887,2.3024449999999996
119888,2.317294
119889,2.433824
119890,2.112732
119891,2.167329
119892,2.318616
119893,2.186148
119894,2.186148
119895,2.1970709999999998
119896,2.160797
119897,2.2049090000000002
119898,2.281227
119899,2.3072719999999998
119900,2.262897
119901,2.237666
119902,2.193401
119903,2.280507
119904,2.199913
119905,2.240799
119906,2.140197
119907,2.1750049999999996
119908,2.116447
119909,2.1222160000000003
119910,2.118036
119911,2.1381840000000003
119912,2.120096
119913,2.2067520000000003
119914,2.077152
119915,2.087027
119916,2.246974
119917,2.282006
119918,2.3143610000000003
119919,2.329922
119920,2.277416
119921,2.289129
119922,2.652179
119923,2.4516809999999998
119924,2.4785700000000004
119925,2.8868099999999997
119926,2.7084140000000003
119927,2.5702309999999997
119928,2.791766
119929,2.625467
119930,2.581922
119931,2.584136
119932,2.5291370000000004
119933,2.3904
119934,2.48544
119935,2.6088310000000003
119936,2.498239
119937,2.3075140000000003
119938,2.240993
119939,2.2282979999999997
119940,2.250052
119941,2.2210929999999998
119942,2.291221
119943,2.3383719999999997
119944,2.2749840000000003
119945,2.246804
119946,2.246804
119947,2.125936
119948,2.051736
119949,2.198944
119950,2.09281
119951,1.8543370000000001
119952,1.953867
119953,2.100964
119954,1.8736629999999999
119955,1.7675100000000001
119956,1.748134
119957,1.7730460000000001
119958,1.874471
119959,1.925844
119960,2.016612
119961,2.082824
119962,2.057197
119963,2.180694
119964,2.198829
119965,2.19333
119966,1.703155
119967,1.852467
119968,1.931142
119969,1.960568
119970,1.729817
119971,1.747598
119972,1.9056199999999999
119973,1.706926
119974,1.6764560000000002
119975,1.6715460000000002
119976,1.646088
119977,1.9576019999999998
119978,1.9069120000000002
119979,1.915069
119980,2.005909
119981,2.1728419999999997
119982,2.248993
119983,2.130763
119984,2.359929
119985,2.3719490000000003
119986,2.112342
119987,2.216163
119988,2.149793
119989,2.237784
119990,2.3846740000000004
119991,2.309403
119992,2.194776
119993,2.158641
119994,2.1206110000000002
119995,1.961279
119996,2.186032
119997,2.243969
119998,1.897674
119999,1.427516
120000,1.519531
120001,0.631909
120002,0.261935
120003,0.351414
120004,0.350294
120005,0.336851
120006,0.34052400000000005
120007,0.302877
120008,0.29020599999999996
120009,0.379309
120010,0.404752
120011,0.46005300000000005
120012,0.39297
120013,0.46242700000000003
120014,0.641181
120015,0.606437
120016,0.619952
120017,0.431902
120018,0.37343000000000004
120019,0.29919799999999996
120020,0.338559
120021,0.36056
120022,0.408476
120023,0.436713
120024,0.34669500000000003
120025,0.34415599999999996
120026,0.384771
120027,0.346631
120028,0.330737
120029,0.338873
120030,0.340809
120031,0.35231300000000004
120032,0.502661
120033,0.497751
120034,0.581005
120035,0.515846
120036,0.514839
120037,0.41296499999999997
120038,0.48638800000000004
120039,0.692983
120040,0.556061
120041,0.50311
120042,0.53162
120043,0.48307
120044,0.404344
120045,0.42748400000000003
120046,0.650657
120047,0.861694
120048,0.533946
120049,0.701535
120050,0.9000140000000001
120051,0.8373929999999999
120052,0.673627
120053,0.582838
120054,0.39973400000000003
120055,0.968777
120056,0.647174
120057,0.769922
120058,0.790306
120059,0.649419
120060,0.649161
120061,0.644162
120062,0.587161
120063,0.8958969999999999
120064,1.044937
120065,0.7707470000000001
120066,0.981911
120067,0.932831
120068,1.125734
120069,0.8632980000000001
120070,1.2081250000000001
120071,1.163808
120072,1.436579
120073,1.1942499999999998
120074,1.2186439999999998
120075,1.4058609999999998
120076,1.4436849999999999
120077,1.5324749999999998
120078,1.003688
120079,0.889688
120080,0.761804
120081,0.727356
120082,0.7020109999999999
120083,0.629691
120084,0.926906
120085,0.7693289999999999
120086,0.8791370000000001
120087,0.825561
120088,0.690816
120089,0.8604320000000001
120090,0.757693
120091,0.7751330000000001
120092,0.8436589999999999
120093,0.991573
120094,0.9727830000000001
120095,0.845114
120096,0.5599299999999999
120097,0.574499
120098,0.66226
120099,0.517746
120100,0.455901
120101,0.5588650000000001
120102,0.657605
120103,0.749706
120104,1.061922
120105,0.9848029999999999
120106,0.977001
120107,0.712731
120108,0.716639
120109,0.758397
120110,0.589556
120111,0.801234
120112,0.8960270000000001
120113,0.95574
120114,1.238031
120115,1.03458
120116,0.980067
120117,0.852638
120118,0.8243969999999999
120119,0.896135
120120,0.951156
120121,1.309283
120122,1.07187
120123,1.146909
120124,0.758807
120125,0.6722549999999999
120126,0.737247
120127,0.696159
120128,0.732602
120129,0.75551
120130,0.7210300000000001
120131,0.701142
120132,0.785653
120133,0.7836860000000001
120134,0.741654
120135,0.7669680000000001
120136,0.8031670000000001
120137,0.761
120138,0.863212
120139,0.863212
120140,1.640522
120141,1.615833
120142,1.541333
120143,1.585226
120144,1.369062
120145,1.5741070000000001
120146,1.946075
120147,2.403174
120148,2.262662
120149,2.292161
120150,1.889893
120151,1.868524
120152,1.883867
120153,1.894077
120154,1.898946
120155,1.9563659999999998
120156,1.933752
120157,2.3144389999999997
120158,2.767299
120159,2.7481280000000003
120160,2.736467
120161,2.668142
120162,2.346825
120163,2.846459
120164,3.090626
120165,2.809615
120166,2.738911
120167,2.808408
120168,3.089981
120169,2.586948
120170,2.58383
120171,2.7781610000000003
120172,2.681212
120173,2.733103
120174,2.971225
120175,3.127135
120176,3.448782
120177,3.1902820000000003
120178,2.9805639999999998
120179,2.7215089999999997
120180,2.626405
120181,3.046324
120182,2.700528
120183,2.7746660000000003
120184,2.484567
120185,2.1600580000000003
120186,2.006875
120187,2.415536
120188,2.460685
120189,2.346203
120190,2.037023
120191,1.974872
120192,2.229066
120193,2.673988
120194,2.35529
120195,2.396982
120196,2.47751
120197,2.8289910000000003
120198,3.192042
120199,3.421316
120200,3.649699
120201,3.175424
120202,3.1775860000000002
120203,3.53031
120204,3.2185949999999997
120205,3.694912
120206,3.593459
120207,3.6846
120208,3.659674
120209,3.9984960000000003
120210,3.824248
120211,3.546718
120212,3.3580910000000004
120213,3.2517430000000003
120214,3.329514
120215,3.449009
120216,3.2361709999999997
120217,3.0969800000000003
120218,3.308808
120219,3.3330800000000003
120220,3.661341
120221,4.055754
120222,4.527787
120223,4.0852129999999995
120224,3.960443
120225,3.986815
120226,4.189882
120227,4.108173
120228,4.136828
120229,4.070558
120230,3.8751879999999996
120231,3.658087
120232,3.922533
120233,4.224082
120234,3.822139
120235,3.895708
120236,3.574892
120237,3.321626
120238,3.3615820000000003
120239,3.244529
120240,3.378447
120241,3.290571
120242,3.121532
120243,3.294712
120244,3.337742
120245,2.9656409999999997
120246,3.065617
120247,2.989538
120248,3.126423
120249,3.051721
120250,3.222563
120251,3.002038
120252,2.801643
120253,2.9708229999999998
120254,3.269246
120255,3.585447
120256,3.773799
120257,3.684787
120258,3.416984
120259,3.472595
120260,3.251567
120261,3.400597
120262,3.4851710000000002
120263,3.557575
120264,3.565073
120265,3.229412
120266,3.531777
120267,3.444677
120268,3.368201
120269,3.5588119999999996
120270,3.475617
120271,3.463622
120272,3.38779
120273,3.07115
120274,3.214576
120275,2.80564
120276,2.705299
120277,2.922204
120278,2.964583
120279,2.948814
120280,2.926346
120281,2.845982
120282,3.277159
120283,3.286251
120284,3.425054
120285,3.52403
120286,3.255125
120287,3.045063
120288,3.045063
120289,3.130593
120290,3.051702
120291,3.311635
120292,3.4909250000000003
120293,3.737105
120294,3.7716760000000003
120295,3.045983
120296,3.135704
120297,3.25461
120298,3.407291
120299,3.6098160000000004
120300,3.76119
120301,3.841936
120302,3.066564
120303,3.089791
120304,3.338764
120305,2.774341
120306,2.876601
120307,2.6613010000000004
120308,2.739265
120309,3.036954
120310,3.244271
120311,3.375527
120312,3.325516
120313,3.446932
120314,3.446932
120315,3.4448849999999998
120316,3.870783
120317,3.8734859999999998
120318,3.86445
120319,3.7698159999999996
120320,3.16812
120321,3.4267920000000003
120322,3.496147
120323,4.356539
120324,4.113129
120325,3.586297
120326,3.476058
120327,3.429349
120328,3.398648
120329,3.618325
120330,3.795941
120331,4.1170160000000005
120332,4.11349
120333,3.559601
120334,3.8269070000000003
120335,3.7141580000000003
120336,3.8008990000000002
120337,3.5878840000000003
120338,3.521563
120339,3.326354
120340,3.385984
120341,3.529044
120342,3.554463
120343,3.57761
120344,3.4601689999999996
120345,3.491888
120346,3.4146859999999997
120347,3.609512
120348,3.628825
120349,3.847085
120350,3.494847
120351,3.585848
120352,3.493315
120353,3.213688
120354,3.361447
120355,3.5130480000000004
120356,3.6570110000000002
120357,3.268544
120358,3.268493
120359,3.3374729999999997
120360,3.383468
120361,3.542881
120362,3.3388739999999997
120363,3.456985
120364,3.295333
120365,3.225168
120366,3.179122
120367,3.506989
120368,3.8206870000000004
120369,3.509321
120370,3.86588
120371,3.386206
120372,3.503733
120373,3.594327
120374,3.6293930000000003
120375,3.336872
120376,3.2664310000000003
120377,3.678746
120378,3.747902
120379,3.743592
120380,3.2681750000000003
120381,3.191056
